directory,avg_psnr,avg_ssim,avg_tv,avg_brisque,avg_clip_iqa,size_mb,duration_s,bitrate_kbps
/home/tpei0009/MMNet/samm/007/007_5_3,38.6788275550662,0.897413162611043,23.26441361068131,14.96226759080763,0.4005816907851727,24.182278633117676,3.08,65862.22597402598
/home/tpei0009/MMNet/samm/007/007_5_4,38.69717118459762,0.8974497051265257,23.23472288131714,14.995953369140626,0.40271063536405566,31.380212783813477,4.0,65809.076
/home/tpei0009/MMNet/samm/007/007_6_1,38.614295550308576,0.8970088847611131,23.1857726626926,15.069837782118055,0.38973257740338646,14.120075225830078,1.8,65804.32
/home/tpei0009/MMNet/samm/007/007_6_2,38.661559888394,0.8969183075165269,23.179805429970347,15.370322622903963,0.39710898079523227,25.73573398590088,3.28,65819.20243902439
/home/tpei0009/MMNet/samm/007/007_6_3,38.648678153967204,0.896954105009529,23.184191276287212,15.005715205751617,0.39699135566579885,18.20289421081543,2.32,65817.64827586207
/home/tpei0009/MMNet/samm/007/007_6_5,38.59176750448826,0.8970683026231983,23.21583808898926,15.241411946614583,0.38863758047421776,23.539801597595215,3.0,65822.056
/home/tpei0009/MMNet/samm/007/007_7_1,38.65956565801649,0.8963819003751894,23.454601055238307,15.939261087557165,0.4120745375389006,12.918977737426758,1.64,66080.63414634147
/home/tpei0009/MMNet/samm/007/007_7_5,38.57914110300663,0.8957337491140499,23.49098879950387,15.819954281761532,0.4130422714210692,26.491802215576172,3.36,66139.68571428572
/home/tpei0009/MMNet/samm/009/009_2_1,39.69336106944543,0.9297988512966389,26.364809359036958,1.8119431715745193,0.4367036177561833,20.89141845703125,2.6,67403.81538461537
/home/tpei0009/MMNet/samm/009/009_3_2,39.6195290473627,0.9291020730966856,26.223543984549387,0.9617935775162337,0.4643795556062228,24.722811698913574,3.08,67334.4077922078
/home/tpei0009/MMNet/samm/009/009_3_3,39.65395875715679,0.9291322878999808,26.09390090062068,1.0506513546674678,0.4622127642998329,25.00540828704834,3.12,67230.95128205128
/home/tpei0009/MMNet/samm/009/009_3_4,39.64426967847275,0.9291939834900502,26.03778380016948,1.5113575070403342,0.45878347303978234,27.55256462097168,3.44,67188.27441860466
/home/tpei0009/MMNet/samm/010/010_2_1,39.91679423062016,0.9340249127272165,29.274956832060944,2.488551784206081,0.4295960527819556,12.047017097473145,1.48,68282.23243243243
/home/tpei0009/MMNet/samm/010/010_2_8,40.065825143473106,0.9339181661489774,28.695634450667942,2.887569329677484,0.4415965703053352,25.276132583618164,3.12,67958.83589743589
/home/tpei0009/MMNet/samm/010/010_4_1,39.93203942178668,0.9345348959353398,29.22148888905843,1.7176961263020833,0.4326731065909068,9.789262771606445,1.2,68431.90666666668
/home/tpei0009/MMNet/samm/010/010_4_2,39.97807998137851,0.9344244865321977,29.362971521192982,1.776333716607863,0.4283976593325215,10.126087188720703,1.24,68503.04516129031
/home/tpei0009/MMNet/samm/011/011_1_4,38.40642206467075,0.9266439721971852,36.63084985968772,7.363572024227528,0.4339251585221023,33.02453422546387,3.56,77817.37977528089
/home/tpei0009/MMNet/samm/011/011_2_1,38.322055434697845,0.925877504798951,36.27119731903076,8.041828918457032,0.4105596736073494,14.782249450683594,1.6,77501.56
/home/tpei0009/MMNet/samm/011/011_2_2,38.23030791109641,0.9256161212931238,36.30434183488812,7.502272221080044,0.4116172440219344,21.059609413146973,2.28,77482.81052631579
/home/tpei0009/MMNet/samm/011/011_2_3,38.30214536692557,0.9260660309021183,36.647315724690756,8.255991617838541,0.4221721178955502,33.36364269256592,3.6,77742.92222222223
/home/tpei0009/MMNet/samm/011/011_2_7,38.43727427600667,0.925731896008817,36.60584529062336,8.4701675243592,0.4224086648292756,32.936068534851074,3.56,77608.9235955056
/home/tpei0009/MMNet/samm/011/011_3_1,38.5284534943412,0.9267816380971242,36.71171118288624,7.948992047991071,0.4678240290709904,18.150565147399902,1.96,77682.64081632653
/home/tpei0009/MMNet/samm/011/011_3_4,38.48592072569286,0.9265700241761173,36.601961040496825,7.831034088134766,0.45059254914522173,29.61800765991211,3.2,77641.83
/home/tpei0009/MMNet/samm/011/011_3_5,38.51855377722842,0.9262913629346228,36.62970590591431,7.705433932217685,0.4488200362433087,32.58704662322998,3.52,77659.07954545454
/home/tpei0009/MMNet/samm/011/011_3_6,38.31451119971052,0.9260770745704413,36.69798675386032,7.920928048615409,0.45660441110629846,37.472893714904785,4.04,77808.27128712872
/home/tpei0009/MMNet/samm/011/011_4_1,38.45682366533618,0.9259874574509169,35.80414948640046,7.591781051070602,0.4091397319678907,19.909587860107422,2.16,77321.17037037035
/home/tpei0009/MMNet/samm/011/011_4_12,38.3930677310939,0.9262221406251081,35.87213937031854,7.326873464682667,0.4317327037300031,35.75977611541748,3.88,77313.07835051547
/home/tpei0009/MMNet/samm/011/011_4_13,38.41094505937361,0.9258481007358136,35.505910430291685,7.95211822818024,0.4310220079590576,36.441802978515625,3.96,77195.9595959596
/home/tpei0009/MMNet/samm/011/011_4_2,38.42102964327583,0.9260332249179157,35.58677055095804,7.696127003636853,0.43373617581252394,21.318753242492676,2.32,77083.90689655172
/home/tpei0009/MMNet/samm/011/011_5_1,38.48984891693244,0.9261691111648581,35.99538942662681,7.688099930926067,0.42907602757942387,15.111516952514648,1.64,77295.48292682928
/home/tpei0009/MMNet/samm/011/011_6_1,38.34684860934901,0.9254118255708491,35.198979187011716,7.616285118689904,0.43476899633040794,23.88829803466797,2.6,77072.91076923077
/home/tpei0009/MMNet/samm/011/011_6_13,37.94531895451053,0.9240987926523978,35.60732446257601,7.249125372503221,0.4565402490576518,35.78528308868408,3.88,77368.22474226804
/home/tpei0009/MMNet/samm/011/011_6_5,38.233023237577584,0.9228571333512253,34.0526254442003,7.137401234019887,0.4630567925144928,36.031599044799805,3.96,76327.0101010101
/home/tpei0009/MMNet/samm/011/011_6_6,37.98653896223298,0.9222717624913552,34.109829516024206,7.076370651657517,0.4647196491022368,26.948720932006836,2.96,76372.38378378378
/home/tpei0009/MMNet/samm/011/011_7_1,38.229580450079716,0.9237039865280703,36.00735580444336,8.340413818359375,0.3930808937549591,18.514602661132812,2.0,77655.872
/home/tpei0009/MMNet/samm/011/011_7_10,38.30897384251634,0.9248022463853569,36.67260365369843,8.417758848608994,0.456235078413312,30.365294456481934,3.28,77659.31463414634
/home/tpei0009/MMNet/samm/012/012_3_1,39.15078665930068,0.9342750208078272,25.15965941974095,-3.925664629255022,0.5321201612906796,17.956571578979492,2.24,67245.82142857142
/home/tpei0009/MMNet/samm/012/012_3_2,37.92519274304258,0.9254783663418756,25.122768211364747,-4.467922973632812,0.5136368411779404,31.985095024108887,4.0,67077.606
/home/tpei0009/MMNet/samm/012/012_7_1,40.08125593372165,0.9397238293294208,24.051707465693635,-1.3558338093307782,0.4998597952554811,17.00200366973877,2.12,67275.0679245283
/home/tpei0009/MMNet/samm/013/013_1_10,38.280738701256816,0.900714313987737,28.59610146083189,8.795344320575843,0.3751322479730242,30.865796089172363,3.56,72730.63595505618
/home/tpei0009/MMNet/samm/013/013_1_11,38.29935642011965,0.9008956652240961,28.65958687566942,8.855021158854166,0.37503518628817734,32.27301788330078,3.72,72775.7247311828
/home/tpei0009/MMNet/samm/013/013_1_12,38.322563359448644,0.9007107631158937,28.411344567525017,8.82465983911888,0.37068208959913745,33.57552146911621,3.88,72590.69278350516
/home/tpei0009/MMNet/samm/013/013_1_8,38.11729625654729,0.9008028743448825,28.45005293737484,9.151149315170095,0.3702367793155622,27.35824966430664,3.16,72625.83291139241
/home/tpei0009/MMNet/samm/013/013_1_9,38.330720965551414,0.9009755079908265,28.548809260856814,8.805620146960747,0.3739854773370231,28.428539276123047,3.28,72706.05853658538
/home/tpei0009/MMNet/samm/013/013_7_7,38.110484042572246,0.9001473089157088,29.296740207043324,9.343635307563531,0.37315688192189395,31.83456516265869,3.64,73364.74945054945
/home/tpei0009/MMNet/samm/014/014_1_1,39.96325848775064,0.9192441117296468,19.36214338030134,7.558058965773809,0.5864477001485371,12.489622116088867,1.68,62363.41904761905
/home/tpei0009/MMNet/samm/014/014_1_5,39.77681222445471,0.9188646216078241,19.415701635952654,6.847257066047055,0.5878633199066952,25.869159698486328,3.48,62358.11494252874
/home/tpei0009/MMNet/samm/014/014_2_3,39.96036994079263,0.9194841284275868,19.48658273484972,6.921742757161458,0.5645172874132792,26.789746284484863,3.6,62424.63333333333
/home/tpei0009/MMNet/samm/014/014_2_4,39.88506203437969,0.9191764698880316,19.337336188868473,7.119375770970395,0.5712808295300132,28.226658821105957,3.8,62311.15157894737
/home/tpei0009/MMNet/samm/014/014_3_3,39.83161146688035,0.9191156075260316,19.449407410621642,7.603546142578125,0.6031633287668228,23.801901817321777,3.2,62395.2575
/home/tpei0009/MMNet/samm/014/014_3_4,39.666424266265686,0.917614396599633,19.620319191290406,7.512040118781888,0.5947627145416883,29.21951961517334,3.92,62528.34081632653
